date,price,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,block_subsidy_btc,non_zero_addr_count,addr_count_over_0p001_btc,addr_count_over_0p01_btc,addr_count_over_0p1_btc,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative,subsidy_daily,fees_daily,coindays_destroyed_daily,lth_transfer_volume_daily,lth_realized_profit_daily,lth_realized_loss_daily,sth_realized_profit_daily,sth_realized_loss_daily,utxos_over_1y_old_transfer_volume_daily,utxos_over_2y_old_transfer_volume_daily,utxos_over_3y_old_transfer_volume_daily,utxos_over_4y_old_transfer_volume_daily,utxos_over_5y_old_transfer_volume_daily,utxos_over_10y_old_transfer_volume_daily,market_cap_usd,days_since_genesis,years_since_genesis
2009-01-25,0.0,93100.0,93150.0,0.0,0.0,0.0,,93100.0,12667.31278898,0.0,93100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9544371.768888889,1.0,50.0,1811.0,1811.0,1811.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9550.0,0.0,88.84606481000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.06023271731690623
2009-01-26,0.0,97900.0,97950.0,0.0,0.0,0.0,,97900.0,15726.003182409999,0.0,97900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772185.884444444,1.0,50.0,1887.0,1887.0,1887.0,1887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,3058.690393429999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.06297056810403832
2009-01-27,0.0,102750.0,102800.0,0.0,0.0,0.0,,102750.0,16007.23119166,0.0,102750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4821896.154074075,1.0,50.0,1982.0,1982.0,1982.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,0.0,281.22800925000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.06570841889117043
2009-01-28,0.0,108350.0,108400.0,0.0,0.0,0.0,,108350.0,16007.23119166,0.0,108350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5567550.198518519,1.0,50.0,2094.0,2094.0,2094.0,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.06844626967830253
2009-01-29,0.0,114400.0,114450.0,0.0,0.0,0.0,,114400.0,17505.75781199,0.0,114400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,2203.0,2203.0,2203.0,2203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,1498.5266203299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.07118412046543464
2009-01-30,0.0,120250.0,120300.0,0.0,0.0,0.0,,120250.0,17505.75781199,0.0,120250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5865811.816296296,1.0,50.0,2320.0,2320.0,2320.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.07392197125256673
2009-01-31,0.0,127150.0,127200.0,0.0,0.0,0.0,,127150.0,29816.45630728,0.0,127150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6860017.208888889,1.0,50.0,2439.0,2439.0,2439.0,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0,0.0,12310.698495290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.07665982203969883
2009-02-01,0.0,132800.0,132850.0,0.0,0.0,0.0,,132800.0,29931.55295079,0.0,132800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,2551.0,2551.0,2551.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,0.0,115.0966435099981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.07939767282683094
2009-02-02,0.0,139200.0,139250.0,0.0,0.0,0.0,,139200.0,30799.66290449,0.0,139200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362914.512592592,1.0,50.0,2679.0,2679.0,2679.0,2679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,868.1099537000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.08213552361396304
2009-02-03,0.0,146150.0,146200.0,2.01,0.0,0.0,,146150.0,31680.81363351,0.0,146150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909727.478518519,1.0,50.0,2828.0,2828.0,2828.0,2820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0,2.01,881.1507290199988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.08487337440109514
2009-02-04,0.0,152100.0,152150.0,2.01,0.0,0.0,,152100.0,31680.81363351,0.0,152100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965232.355555556,1.0,50.0,2947.0,2947.0,2947.0,2939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.08761122518822724
2009-02-05,0.0,158400.0,158450.0,2.01,0.0,0.0,,158400.0,31680.81363351,0.0,158400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263493.973333334,1.0,50.0,3073.0,3073.0,3073.0,3065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.09034907597535935
2009-02-06,0.0,164500.0,164550.0,2.01,0.0,0.0,,164500.0,31680.81363351,0.0,164500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,3195.0,3195.0,3195.0,3187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.09308692676249145
2009-02-07,0.0,170950.0,171000.0,2.01,0.0,0.0,,170950.0,42667.65854079,0.0,170950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6462335.051851853,1.0,50.0,3305.0,3305.0,3305.0,3297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,0.0,10986.84490728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.09582477754962354
2009-02-08,0.0,177550.0,177600.0,2.01,0.0,0.0,,177550.0,50530.94557782,0.0,177550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6561755.591111111,1.0,50.0,3437.0,3437.0,3437.0,3429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,0.0,7863.287037030001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.09856262833675565
2009-02-09,0.0,184250.0,184300.0,2.01,0.0,0.0,,184250.0,64154.08562389,0.0,184250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6661176.130370371,1.0,50.0,3527.0,3527.0,3527.0,3519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,0.0,13623.140046070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.10130047912388775
2009-02-10,0.0,190250.0,190300.0,2.01,0.0,0.0,,190250.0,64154.08562389,0.0,190250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,3647.0,3647.0,3647.0,3639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.10403832991101986
2009-02-11,0.0,196900.0,196950.0,2.01,0.0,0.0,,196900.0,65352.500378469995,0.0,196900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6611465.860740742,1.0,50.0,3768.0,3768.0,3768.0,3763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6650.0,0.0,1198.4147545799933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.10677618069815195
2009-02-12,0.0,202850.0,202900.0,2.01,0.0,0.0,,202850.0,65352.500378469995,0.0,202850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014942.625185186,1.0,50.0,3887.0,3887.0,3887.0,3882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.10951403148528405
2009-02-13,0.0,209050.0,209100.0,2.01,0.0,0.0,,209050.0,65352.500378469995,0.0,209050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164073.434074075,1.0,50.0,4011.0,4011.0,4011.0,4006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.11225188227241616
2009-02-14,0.0,215850.0,215900.0,2.01,0.0,0.0,,215850.0,65352.500378469995,0.0,215850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6810306.939259259,1.0,50.0,4147.0,4147.0,4147.0,4142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.11498973305954825
2009-02-15,0.0,222250.0,222300.0,2.01,0.0,0.0,,222250.0,69052.40199877,0.0,222250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362914.512592592,1.0,50.0,4265.0,4265.0,4265.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,3699.9016203000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.11772758384668036
2009-02-16,0.0,228350.0,228400.0,2.01,0.0,0.0,,228350.0,75376.71276249,0.0,228350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,4357.0,4357.0,4357.0,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,0.0,6324.310763720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.12046543463381246
2009-02-17,0.0,234200.0,234250.0,2.01,0.0,0.0,,234200.0,75376.71276249,0.0,234200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816101.546666667,1.0,50.0,4474.0,4474.0,4474.0,4469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.12320328542094455
2009-02-18,0.0,240100.0,240150.0,2.01,0.0,0.0,,240100.0,75376.71276249,0.0,240100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,4592.0,4592.0,4592.0,4587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.12594113620807665
2009-02-19,0.0,246300.0,246350.0,2.01,0.0,0.0,,246300.0,77941.43556332999,0.0,246300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213783.703703704,1.0,50.0,4700.0,4700.0,4700.0,4695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,0.0,2564.7228008399834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.12867898699520877
2009-02-20,0.0,252400.0,252450.0,2.01,0.0,0.0,,252400.0,77941.43556332999,0.0,252400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,4822.0,4822.0,4822.0,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.13141683778234087
2009-02-21,0.0,258100.0,258150.0,2.01,0.0,0.0,,258100.0,77941.43556332999,0.0,258100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716681.007407408,1.0,50.0,4936.0,4936.0,4936.0,4931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.13415468856947296
2009-02-22,0.0,264150.0,264200.0,2.01,0.0,0.0,,264150.0,79924.90026236999,0.0,264150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,5050.0,5050.0,5050.0,5045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,1983.464699040007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.13689253935660506
2009-02-23,0.0,269550.0,269600.0,2.01,0.0,0.0,,269550.0,79924.90026236999,0.0,269550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418419.389629629,1.0,50.0,5158.0,5158.0,5158.0,5153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.13963039014373715
2009-02-24,0.0,274850.0,274900.0,2.01,0.0,0.0,,274850.0,79924.90026236999,0.0,274850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269288.580740741,1.0,50.0,5264.0,5264.0,5264.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.14236824093086928
2009-02-25,0.0,280100.0,280150.0,2.01,0.0,0.0,,280100.0,79924.90026236999,0.0,280100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318998.850370371,1.0,50.0,5369.0,5369.0,5369.0,5364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.14510609171800137
2009-02-26,0.0,285450.0,285500.0,2.01,0.0,0.0,,285450.0,79924.90026236999,0.0,285450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318998.850370371,1.0,50.0,5476.0,5476.0,5476.0,5471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.14784394250513347
2009-02-27,0.0,291200.0,291250.0,2.01,0.0,0.0,,291200.0,89868.90894276,0.0,291200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766391.277037038,1.0,50.0,5555.0,5555.0,5555.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.0,0.0,9944.008680390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.15058179329226556
2009-02-28,0.0,296150.0,296200.0,2.01,0.0,0.0,,296150.0,91205.85628069,0.0,296150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921316.693333333,1.0,50.0,5647.0,5647.0,5647.0,5642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4950.0,0.0,1336.9473379300034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.15331964407939766
2009-03-01,0.0,301400.0,301450.0,2.01,0.0,0.0,,301400.0,91205.85628069,0.0,301400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269288.580740741,1.0,50.0,5752.0,5752.0,5752.0,5747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.15605749486652978
2009-03-02,0.0,306800.0,306850.0,2.01,0.0,0.0,,306800.0,91205.85628069,0.0,306800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418419.389629629,1.0,50.0,5860.0,5860.0,5860.0,5855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.15879534565366188
2009-03-03,0.0,312050.0,312100.0,2.01,0.0,0.0,,312050.0,92816.91472971998,0.0,312050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269288.580740741,1.0,50.0,5957.0,5957.0,5957.0,5952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,0.0,1611.0584490299807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.16153319644079397
2009-03-04,0.0,317250.0,317300.0,2.01,0.0,0.0,,317250.0,98012.99169719999,0.0,317250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5169868.041481482,1.0,50.0,6037.0,6037.0,6037.0,6032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200.0,0.0,5196.07696748001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.16427104722792607
2009-03-05,0.0,322850.0,322900.0,2.01,0.0,0.0,,322850.0,98945.16762308,0.0,322850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617260.468148149,1.0,50.0,6141.0,6141.0,6141.0,6136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,0.0,932.1759258800012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.16700889801505817
2009-03-06,0.0,328700.0,328750.0,2.01,0.0,0.0,,328700.0,98945.16762308,0.0,328700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,6258.0,6258.0,6258.0,6253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.1697467488021903
2009-03-07,0.0,334150.0,334200.0,2.01,0.0,0.0,,334150.0,98945.16762308,0.0,334150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418419.389629629,1.0,50.0,6367.0,6367.0,6367.0,6362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.17248459958932238
2009-03-08,0.0,339900.0,339950.0,2.01,0.0,0.0,,339900.0,104520.26253034998,0.0,339900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716681.007407408,1.0,50.0,6458.0,6458.0,6458.0,6453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.0,0.0,5575.094907269988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.17522245037645448
2009-03-09,0.0,345300.0,345350.0,2.01,0.0,0.0,,345300.0,104520.26253034998,0.0,345300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468129.65925926,1.0,50.0,6566.0,6566.0,6566.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.17796030116358658
2009-03-10,0.0,350650.0,350700.0,2.01,0.0,0.0,,350650.0,104520.26253034998,0.0,350650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318998.850370371,1.0,50.0,6673.0,6673.0,6673.0,6668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.1806981519507187
2009-03-11,0.0,356350.0,356400.0,2.01,0.0,0.0,,356350.0,104520.26253034998,0.0,356350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,6787.0,6787.0,6787.0,6782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.1834360027378508
2009-03-12,0.0,362250.0,362300.0,2.01,0.0,0.0,,362250.0,105067.81287755,0.0,362250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,6903.0,6903.0,6903.0,6898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,0.0,547.5503472000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.1861738535249829
2009-03-13,0.0,367900.0,367950.0,2.01,0.0,0.0,,367900.0,107829.82387286,0.0,367900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617260.468148149,1.0,50.0,7003.0,7003.0,7003.0,6998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,0.0,2762.0109953100036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.188911704312115
2009-03-14,0.0,373400.0,373450.0,2.01,0.0,0.0,,373400.0,107829.82387286,0.0,373400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5517839.92888889,1.0,50.0,7113.0,7113.0,7113.0,7108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.19164955509924708
2009-03-15,0.0,379550.0,379600.0,2.01,0.0,0.0,,379550.0,107829.82387286,0.0,379550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,7236.0,7236.0,7236.0,7231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.1943874058863792
2009-03-16,0.0,385600.0,385650.0,2.01,0.0,0.0,,385600.0,127054.41472912999,0.0,385600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,7309.0,7309.0,7309.0,7304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,19224.59085626999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.1971252566735113
2009-03-17,0.0,391300.0,391350.0,2.01,0.0,0.0,,391300.0,127054.41472912999,0.0,391300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,7423.0,7423.0,7423.0,7418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.1998631074606434
2009-03-18,0.0,397000.0,397050.0,2.01,0.0,0.0,,397000.0,129831.66357164999,0.0,397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,7523.0,7523.0,7523.0,7518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700.0,0.0,2777.248842519999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.2026009582477755
2009-03-19,0.0,403100.0,403150.0,2.01,0.0,0.0,,403100.0,129831.66357164999,0.0,403100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,7645.0,7645.0,7645.0,7640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.2053388090349076
