date,price_close,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,subsidy_average_24h,addr_count,addrs_over_100k_sats_addr_count,addrs_over_1m_sats_addr_count,addrs_over_10m_sats_addr_count,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative
2009-03-10,0.0,350650.0,350700.0,2.01,0.0,0.0,,350650.0,104520.26253034998,0.0,350650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318998.850370371,1.0,50.0,6673.0,6673.0,6673.0,6668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-11,0.0,356350.0,356400.0,2.01,0.0,0.0,,356350.0,104520.26253034998,0.0,356350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,6787.0,6787.0,6787.0,6782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-12,0.0,362250.0,362300.0,2.01,0.0,0.0,,362250.0,105067.81287755,0.0,362250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,6903.0,6903.0,6903.0,6898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-13,0.0,367900.0,367950.0,2.01,0.0,0.0,,367900.0,107829.82387286,0.0,367900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617260.468148149,1.0,50.0,7003.0,7003.0,7003.0,6998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-14,0.0,373400.0,373450.0,2.01,0.0,0.0,,373400.0,107829.82387286,0.0,373400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5517839.92888889,1.0,50.0,7113.0,7113.0,7113.0,7108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-15,0.0,379550.0,379600.0,2.01,0.0,0.0,,379550.0,107829.82387286,0.0,379550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,7236.0,7236.0,7236.0,7231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-16,0.0,385600.0,385650.0,2.01,0.0,0.0,,385600.0,127054.41472912999,0.0,385600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,7309.0,7309.0,7309.0,7304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-17,0.0,391300.0,391350.0,2.01,0.0,0.0,,391300.0,127054.41472912999,0.0,391300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,7423.0,7423.0,7423.0,7418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-18,0.0,397000.0,397050.0,2.01,0.0,0.0,,397000.0,129831.66357164999,0.0,397000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,7523.0,7523.0,7523.0,7518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-19,0.0,403100.0,403150.0,2.01,0.0,0.0,,403100.0,129831.66357164999,0.0,403100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,7645.0,7645.0,7645.0,7640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-20,0.0,409000.0,409050.0,2.01,0.0,0.0,,409000.0,131356.86496046,0.0,409000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,7751.0,7751.0,7751.0,7746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-21,0.0,411500.0,411550.0,2.01,0.0,0.0,,411500.0,131356.86496046,0.0,411500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181457.256296296,1.0,50.0,7801.0,7801.0,7801.0,7796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-22,0.0,417450.0,417500.0,2.01,0.0,0.0,,417450.0,135394.79609467,0.0,417450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,7909.0,7909.0,7909.0,7904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-23,0.0,423950.0,424000.0,2.01,0.0,0.0,,423950.0,135394.79609467,0.0,423950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6462335.051851853,1.0,50.0,8039.0,8039.0,8039.0,8034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-24,0.0,429200.0,429250.0,2.01,0.0,0.0,,429200.0,135394.79609467,0.0,429200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269288.580740741,1.0,50.0,8144.0,8144.0,8144.0,8139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-25,0.0,435050.0,435100.0,2.01,0.0,0.0,,435050.0,135394.79609467,0.0,435050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,8261.0,8261.0,8261.0,8256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-26,0.0,440900.0,440950.0,2.01,0.0,0.0,,440900.0,141199.22433528997,0.0,440900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816101.546666667,1.0,50.0,8350.0,8350.0,8350.0,8345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-27,0.0,446200.0,446250.0,2.01,0.0,0.0,,446200.0,141199.22433528997,0.0,446200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418419.389629629,1.0,50.0,8456.0,8456.0,8456.0,8451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-28,0.0,452150.0,452200.0,2.01,0.0,0.0,,452150.0,145946.15952036995,0.0,452150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,8555.0,8555.0,8555.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-29,0.0,457950.0,458000.0,2.01,0.0,0.0,,457950.0,145946.15952036995,0.0,457950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766391.277037038,1.0,50.0,8671.0,8671.0,8671.0,8666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-30,0.0,463950.0,464000.0,2.01,0.0,0.0,,463950.0,145946.15952036995,0.0,463950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014942.625185186,1.0,50.0,8791.0,8791.0,8791.0,8786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-31,0.0,469450.0,469500.0,2.01,0.0,0.0,,469450.0,151330.58081649998,0.0,469450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5567550.198518519,1.0,50.0,8869.0,8869.0,8869.0,8864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,475150.0,475200.0,2.01,0.0,0.0,,475150.0,151330.58081649998,0.0,475150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,8983.0,8983.0,8983.0,8978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-02,0.0,480900.0,480950.0,2.01,0.0,0.0,,480900.0,151330.58081649998,0.0,480900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766391.277037038,1.0,50.0,9098.0,9098.0,9098.0,9093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-03,0.0,486700.0,486750.0,2.01,0.0,0.0,,486700.0,151330.58081649998,0.0,486700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816101.546666667,1.0,50.0,9214.0,9214.0,9214.0,9209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-04,0.0,492350.0,492400.0,2.01,0.0,0.0,,492350.0,151330.58081649998,0.0,492350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666970.737777778,1.0,50.0,9327.0,9327.0,9327.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-05,0.0,498850.0,498900.0,2.01,0.0,0.0,,498850.0,154728.80072383996,0.0,498850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6462335.051851853,1.0,50.0,9440.0,9440.0,9440.0,9435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-06,0.0,504300.0,504350.0,2.01,0.0,0.0,,504300.0,154728.80072383996,0.0,504300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468129.65925926,1.0,50.0,9549.0,9549.0,9549.0,9544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-07,0.0,509300.0,509350.0,2.01,0.0,0.0,,509300.0,154728.80072383996,0.0,509300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4971026.962962963,1.0,50.0,9649.0,9649.0,9649.0,9644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-08,0.0,514550.0,514600.0,2.01,0.0,0.0,,514550.0,154728.80072383996,0.0,514550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219578.311111111,1.0,50.0,9754.0,9754.0,9754.0,9749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-09,0.0,519500.0,519550.0,2.01,0.0,0.0,,519500.0,154728.80072383996,0.0,519500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4971026.962962963,1.0,50.0,9853.0,9853.0,9853.0,9848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-10,0.0,524900.0,524950.0,2.01,0.0,0.0,,524900.0,154728.80072383996,0.0,524900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368709.12,1.0,50.0,9961.0,9961.0,9961.0,9956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-11,0.0,530900.0,530950.0,2.01,0.0,0.0,,530900.0,155686.12306177,0.0,530900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,10075.0,10075.0,10075.0,10070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-12,0.0,536800.0,536850.0,2.01,0.0,0.0,,536800.0,159505.19192748,0.0,536800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5865811.816296296,1.0,50.0,10186.0,10186.0,10186.0,10181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-13,0.0,542550.0,542600.0,2.01,0.0,0.0,,542550.0,159558.81577006998,0.0,542550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816101.546666667,1.0,50.0,10302.0,10302.0,10302.0,10297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-14,0.0,548750.0,548800.0,2.01,0.0,0.0,,548750.0,159558.81577006998,0.0,548750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164073.434074075,1.0,50.0,10426.0,10426.0,10426.0,10421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-15,0.0,554400.0,554450.0,2.01,0.0,0.0,,554400.0,159558.81577006998,0.0,554400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617260.468148149,1.0,50.0,10539.0,10539.0,10539.0,10534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-16,0.0,560550.0,560600.0,2.01,0.0,0.0,,560550.0,159558.81577006998,0.0,560550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6114363.164444445,1.0,50.0,10662.0,10662.0,10662.0,10657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-17,0.0,566150.0,566200.0,2.01,0.0,0.0,,566150.0,159558.81577006998,0.0,566150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617260.468148149,1.0,50.0,10774.0,10774.0,10774.0,10769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-18,0.0,572450.0,572500.0,2.01,0.0,0.0,,572450.0,162481.14334724998,0.0,572450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6263493.973333334,1.0,50.0,10900.0,10900.0,10900.0,10895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-19,0.0,578400.0,578450.0,2.01,0.0,0.0,,578400.0,165202.11325461997,0.0,578400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,11011.0,11011.0,11011.0,11006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-20,0.0,584350.0,584400.0,2.01,0.0,0.0,,584350.0,267556.20353188,0.0,584350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965232.355555556,1.0,50.0,11016.0,11016.0,11016.0,11011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-21,0.0,590500.0,590550.0,2.01,0.0,0.0,,590500.0,267730.66649484,0.0,590500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164073.434074075,1.0,50.0,11140.0,11140.0,11140.0,11134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-22,0.0,596550.0,596600.0,2.01,0.0,0.0,,596550.0,267730.66649484,0.0,596550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,11261.0,11261.0,11261.0,11255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-23,0.0,600300.0,600350.0,2.01,0.0,0.0,,600300.0,267730.66649484,0.0,600300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3728270.222222223,1.0,50.0,11336.0,11336.0,11336.0,11330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-24,0.0,606050.0,606100.0,2.01,0.0,0.0,,606050.0,267730.66649484,0.0,606050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716681.007407408,1.0,50.0,11451.0,11451.0,11451.0,11445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-25,0.0,611950.0,612000.0,2.01,0.0,0.0,,611950.0,267730.66649484,0.0,611950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,11569.0,11569.0,11569.0,11563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-26,0.0,617550.0,617600.0,2.01,0.0,0.0,,617550.0,270894.61151792,0.0,617550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5567550.198518519,1.0,50.0,11666.0,11666.0,11666.0,11660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-27,0.0,622750.0,622800.0,2.01,0.0,0.0,,622750.0,270894.61151792,0.0,622750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5219578.311111111,1.0,50.0,11770.0,11770.0,11770.0,11764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-28,0.0,628600.0,628650.0,2.01,0.0,0.0,,628600.0,270894.61151792,0.0,628600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5865811.816296296,1.0,50.0,11887.0,11887.0,11887.0,11881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-29,0.0,635000.0,635050.0,2.01,0.0,0.0,,635000.0,276194.96279096,0.0,635000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6412624.782222223,1.0,50.0,11995.0,11995.0,11995.0,11989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,641550.0,641600.0,2.01,0.0,0.0,,641550.0,276194.96279096,0.0,641550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6512045.321481482,1.0,50.0,12126.0,12126.0,12126.0,12120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,647600.0,647650.0,2.01,0.0,0.0,,647600.0,276194.96279096,0.0,647600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014942.625185186,1.0,50.0,12247.0,12247.0,12247.0,12241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-02,0.0,653900.0,653950.0,2.04,0.0,0.0,,653900.0,281069.70616957993,0.0,653900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362914.512592592,1.0,50.0,12362.0,12362.0,12362.0,12355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-03,0.0,659200.0,659250.0,2.04,0.0,0.0,,659200.0,281153.47931771993,0.0,659200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269288.580740741,1.0,50.0,12469.0,12469.0,12469.0,12462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-04,0.0,665600.0,665650.0,2.04,0.0,0.0,,665600.0,286677.66103052994,0.0,665600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6362914.512592592,1.0,50.0,12567.0,12567.0,12567.0,12560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-05,0.0,672350.0,672400.0,2.04,0.0,0.0,,672350.0,287944.36299808,0.0,672350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6810306.939259259,1.0,50.0,12692.0,12692.0,12692.0,12685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-06,0.0,679100.0,679150.0,2.04,0.0,0.0,,679100.0,287944.36299808,0.0,679100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6710886.4,1.0,50.0,12827.0,12827.0,12827.0,12820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-07,0.0,685200.0,685250.0,2.04,0.0,0.0,,685200.0,287944.36299808,0.0,685200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,12949.0,12949.0,12949.0,12942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-08,0.0,690550.0,690600.0,2.04,0.0,0.0,,690550.0,287944.36299808,0.0,690550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5816101.546666667,1.0,50.0,13056.0,13056.0,13056.0,13049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-09,0.0,694450.0,694500.0,2.04,0.0,0.0,,694450.0,287944.36299808,0.0,694450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877401.031111111,1.0,50.0,13134.0,13134.0,13134.0,13127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-10,0.0,698700.0,698750.0,2.04,0.0,0.0,,698700.0,287944.36299808,0.0,698700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225372.918518519,1.0,50.0,13219.0,13219.0,13219.0,13212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-11,0.0,704700.0,704750.0,2.14,0.0,0.0,,704700.0,288135.65292862,0.0,704700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014942.625185186,1.0,50.0,13339.0,13339.0,13339.0,13332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-12,0.0,711200.0,711250.0,2.14,0.0,0.0,,711200.0,288135.65292862,0.0,711200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6462335.051851853,1.0,50.0,13469.0,13469.0,13469.0,13462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-13,0.0,716750.0,716800.0,2.14,0.0,0.0,,716750.0,288604.17504665995,0.0,716750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5567550.198518519,1.0,50.0,13581.0,13581.0,13581.0,13573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-14,0.0,723700.0,723750.0,2.14,0.0,0.0,,723700.0,289046.86659757997,0.0,723700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909727.478518519,1.0,50.0,13719.0,13719.0,13719.0,13710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-15,0.0,730500.0,730550.0,2.14,0.0,0.0,,730500.0,293078.44761604996,0.0,730500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6860017.208888889,1.0,50.0,13845.0,13845.0,13845.0,13836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-16,0.0,736450.0,736500.0,2.14,0.0,0.0,,736450.0,293078.44761604996,0.0,736450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965232.355555556,1.0,50.0,13964.0,13964.0,13964.0,13955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-17,0.0,742800.0,742850.0,2.14,0.0,0.0,,742800.0,293078.44761604996,0.0,742800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6313204.242962963,1.0,50.0,14091.0,14091.0,14091.0,14082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-18,0.0,748700.0,748750.0,2.14,0.0,0.0,,748700.0,293078.44761604996,0.0,748700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5915522.0859259255,1.0,50.0,14209.0,14209.0,14209.0,14200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-19,0.0,753000.0,753050.0,2.14,0.0,0.0,,753000.0,293078.44761604996,0.0,753000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275083.188148148,1.0,50.0,14295.0,14295.0,14295.0,14286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-20,0.0,759000.0,759050.0,2.14,0.0,0.0,,759000.0,293078.44761604996,0.0,759000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064652.894814815,1.0,50.0,14415.0,14415.0,14415.0,14406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-21,0.0,763100.0,763150.0,2.14,0.0,0.0,,763100.0,293078.44761604996,0.0,763100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175662.6488888892,1.0,50.0,14497.0,14497.0,14497.0,14488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-22,0.0,766150.0,766200.0,2.14,0.0,0.0,,766150.0,293078.44761604996,0.0,766150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4772185.884444444,1.0,50.0,14558.0,14558.0,14558.0,14549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-23,0.0,767750.0,767800.0,2.14,0.0,0.0,,767750.0,293078.44761604996,0.0,767750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590728.628148148,1.0,50.0,14590.0,14590.0,14590.0,14581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-24,0.0,772750.0,772800.0,2.14,0.0,0.0,,772750.0,293078.44761604996,0.0,772750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4971026.962962963,1.0,50.0,14690.0,14690.0,14690.0,14681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-25,0.0,778200.0,778250.0,2.14,0.0,0.0,,778200.0,293078.44761604996,0.0,778200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5567550.198518519,1.0,50.0,14799.0,14799.0,14799.0,14790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-26,0.0,784450.0,784500.0,2.14,0.0,0.0,,784450.0,293078.44761604996,0.0,784450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213783.703703704,1.0,50.0,14924.0,14924.0,14924.0,14915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-27,0.0,790400.0,790450.0,2.14,0.0,0.0,,790400.0,293078.44761604996,0.0,790400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014942.625185186,1.0,50.0,15043.0,15043.0,15043.0,15034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-28,0.0,795150.0,795200.0,2.14,0.0,0.0,,795150.0,293078.44761604996,0.0,795150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4722475.614814815,1.0,50.0,15138.0,15138.0,15138.0,15129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
